uidf,trial,age,usex,session,block,tid,chosen,rt,correct,target_color,target_sex,stim_i,im_color,im_id,im_sex,im_type,correctResponse,is_target
29,26,20,f,1,1,2627,5,485,1,y,m,1,b,0692,m,fs,,0
29,26,20,f,1,1,2627,5,485,1,y,m,2,b,0929,m,fs,,0
29,26,20,f,1,1,2627,5,485,1,y,m,3,y,i007ra-fn.jpg,f,fc,,0
29,26,20,f,1,1,2627,5,485,1,y,m,4,y,0631,f,fc,,0
29,26,20,f,1,1,2627,5,485,1,y,m,5,y,1183,m,t,5,1
29,26,20,f,1,1,2627,5,485,1,y,m,6,b,i289ta-mg.jpg,m,fs,,0
29,26,20,f,1,1,2627,5,485,1,y,m,7,y,0191,f,fc,,0
29,26,20,f,1,1,2627,5,485,1,y,m,8,b,0268,m,fs,,0
29,27,20,f,1,1,2628,4,320,1,y,m,0,y,0568,f,fc,,0
29,27,20,f,1,1,2628,4,320,1,y,m,1,b,0034,m,fs,,0
29,27,20,f,1,1,2628,4,320,1,y,m,2,y,i404xa-fn.jpg,f,fc,,0
29,27,20,f,1,1,2628,4,320,1,y,m,3,b,0310,m,fs,,0
29,27,20,f,1,1,2628,4,320,1,y,m,4,y,i027qa-mn.jpg,m,t,4,1
29,27,20,f,1,1,2628,4,320,1,y,m,5,y,0061,f,fc,,0
29,27,20,f,1,1,2628,4,320,1,y,m,6,b,1143,m,fs,,0
29,27,20,f,1,1,2628,4,320,1,y,m,7,y,0600,f,fc,,0
29,27,20,f,1,1,2628,4,320,1,y,m,8,b,0206,m,fs,,0
29,28,20,f,1,1,2629,4,362,1,y,m,0,y,1108,f,fc,,0
29,28,20,f,1,1,2629,4,362,1,y,m,1,b,0205,m,fs,,0
29,28,20,f,1,1,2629,4,362,1,y,m,2,y,0315,f,fc,,0
29,28,20,f,1,1,2629,4,362,1,y,m,3,y,0065,f,fc,,0
29,28,20,f,1,1,2629,4,362,1,y,m,4,y,0169,m,t,4,1
29,28,20,f,1,1,2629,4,362,1,y,m,5,b,0496,m,fs,,0
29,28,20,f,1,1,2629,4,362,1,y,m,6,y,0449,f,fc,,0
29,28,20,f,1,1,2629,4,362,1,y,m,7,b,0199,m,fs,,0
29,28,20,f,1,1,2629,4,362,1,y,m,8,b,0323,m,fs,,0
29,29,20,f,1,1,2630,2,633,1,y,m,0,y,0563,f,fc,,0
29,29,20,f,1,1,2630,2,633,1,y,m,1,y,0956,f,fc,,0
29,29,20,f,1,1,2630,2,633,1,y,m,2,y,i290ta-mn.jpg,m,t,2,1
29,29,20,f,1,1,2630,2,633,1,y,m,3,y,0634,f,fc,,0
29,29,20,f,1,1,2630,2,633,1,y,m,4,y,i409wa-fg.jpg,f,fc,,0
29,29,20,f,1,1,2630,2,633,1,y,m,5,b,0813,m,fs,,0
29,29,20,f,1,1,2630,2,633,1,y,m,6,b,0089,m,fs,,0
29,29,20,f,1,1,2630,2,633,1,y,m,7,b,0748,m,fs,,0
29,29,20,f,1,1,2630,2,633,1,y,m,8,b,0080,m,fs,,0
29,30,20,f,1,1,2631,7,900,0,y,m,0,y,1065,m,t,0,1
29,30,20,f,1,1,2631,7,900,0,y,m,1,b,1131,m,fs,,0
29,30,20,f,1,1,2631,7,900,0,y,m,2,y,0858,f,fc,,0
29,30,20,f,1,1,2631,7,900,0,y,m,3,y,0717,f,fc,,0
29,30,20,f,1,1,2631,7,900,0,y,m,4,b,0046,m,fs,,0
29,30,20,f,1,1,2631,7,900,0,y,m,5,y,1152,f,fc,,0
29,30,20,f,1,1,2631,7,900,0,y,m,6,b,0063,m,fs,,0
29,30,20,f,1,1,2631,7,900,0,y,m,7,y,0403,f,fc,,0
29,30,20,f,1,1,2631,7,900,0,y,m,8,b,i258ua-mn.jpg,m,fs,,0
29,31,20,f,1,1,2632,4,380,1,y,m,0,b,0285,m,fs,,0
29,31,20,f,1,1,2632,4,380,1,y,m,1,b,0248,m,fs,,0
29,31,20,f,1,1,2632,4,380,1,y,m,2,y,0662,f,fc,,0
29,31,20,f,1,1,2632,4,380,1,y,m,3,y,0342,f,fc,,0
29,31,20,f,1,1,2632,4,380,1,y,m,4,y,i250ta-mn.jpg,m,t,4,1
29,31,20,f,1,1,2632,4,380,1,y,m,5,y,i413xa-fn.jpg,f,fc,,0
29,31,20,f,1,1,2632,4,380,1,y,m,6,y,1148,f,fc,,0
29,31,20,f,1,1,2632,4,380,1,y,m,7,b,0304,m,fs,,0
29,31,20,f,1,1,2632,4,380,1,y,m,8,b,i239ta-mn.jpg,m,fs,,0
29,32,20,f,1,1,2633,1,348,1,y,m,0,b,0678,m,fs,,0
29,32,20,f,1,1,2633,1,348,1,y,m,1,y,0144,m,t,1,1
29,32,20,f,1,1,2633,1,348,1,y,m,2,b,0363,m,fs,,0
29,32,20,f,1,1,2633,1,348,1,y,m,3,y,1118,f,fc,,0
29,32,20,f,1,1,2633,1,348,1,y,m,4,b,0230,m,fs,,0
29,32,20,f,1,1,2633,1,348,1,y,m,5,y,0894,f,fc,,0
29,32,20,f,1,1,2633,1,348,1,y,m,6,y,0365,f,fc,,0
29,32,20,f,1,1,2633,1,348,1,y,m,7,y,0245,f,fc,,0
29,32,20,f,1,1,2633,1,348,1,y,m,8,b,i006ra-mn.jpg,m,fs,,0
29,33,20,f,1,1,2634,1,383,1,y,m,0,b,0067,m,fs,,0
29,33,20,f,1,1,2634,1,383,1,y,m,1,y,0453,m,t,1,1
29,33,20,f,1,1,2634,1,383,1,y,m,2,b,1030,m,fs,,0
29,33,20,f,1,1,2634,1,383,1,y,m,3,y,0675,f,fc,,0
29,33,20,f,1,1,2634,1,383,1,y,m,4,y,0384,f,fc,,0
29,33,20,f,1,1,2634,1,383,1,y,m,5,b,0715,m,fs,,0
29,33,20,f,1,1,2634,1,383,1,y,m,6,y,0392,f,fc,,0
29,33,20,f,1,1,2634,1,383,1,y,m,7,b,0291,m,fs,,0
29,33,20,f,1,1,2634,1,383,1,y,m,8,y,0937,f,fc,,0
29,34,20,f,1,1,2635,3,1096,1,y,m,0,y,i610ya-fn.jpg,f,fc,,0
29,34,20,f,1,1,2635,3,1096,1,y,m,1,y,0676,f,fc,,0
29,34,20,f,1,1,2635,3,1096,1,y,m,2,y,0317,f,fc,,0
29,34,20,f,1,1,2635,3,1096,1,y,m,3,y,0364,m,t,3,1
29,34,20,f,1,1,2635,3,1096,1,y,m,4,b,0186,m,fs,,0
29,34,20,f,1,1,2635,3,1096,1,y,m,5,b,0886,m,fs,,0
29,34,20,f,1,1,2635,3,1096,1,y,m,6,b,i203ua-mn.jpg,m,fs,,0
29,34,20,f,1,1,2635,3,1096,1,y,m,7,b,i443xa-mn.jpg,m,fs,,0
29,34,20,f,1,1,2635,3,1096,1,y,m,8,y,0433,f,fc,,0
29,35,20,f,1,1,2636,3,557,0,y,m,0,y,1161,f,fc,,0
29,35,20,f,1,1,2636,3,557,0,y,m,1,b,0109,m,fs,,0
29,35,20,f,1,1,2636,3,557,0,y,m,2,y,0479,f,fc,,0
29,35,20,f,1,1,2636,3,557,0,y,m,3,y,i429xa-fn.jpg,f,fc,,0
29,35,20,f,1,1,2636,3,557,0,y,m,4,b,0025,m,fs,,0
29,35,20,f,1,1,2636,3,557,0,y,m,5,b,0359,m,fs,,0
29,35,20,f,1,1,2636,3,557,0,y,m,6,y,0043,f,fc,,0
29,35,20,f,1,1,2636,3,557,0,y,m,7,b,0461,m,fs,,0
29,35,20,f,1,1,2636,3,557,0,y,m,8,y,0462,m,t,8,1
29,36,20,f,1,1,2637,5,274,1,y,m,0,y,0328,f,fc,,0
29,36,20,f,1,1,2637,5,274,1,y,m,1,b,0880,m,fs,,0
29,36,20,f,1,1,2637,5,274,1,y,m,2,b,1088,m,fs,,0
29,36,20,f,1,1,2637,5,274,1,y,m,3,b,0674,m,fs,,0
29,36,20,f,1,1,2637,5,274,1,y,m,4,b,0077,m,fs,,0
29,36,20,f,1,1,2637,5,274,1,y,m,5,y,0355,m,t,5,1
29,36,20,f,1,1,2637,5,274,1,y,m,6,y,0149,f,fc,,0
29,36,20,f,1,1,2637,5,274,1,y,m,7,y,0762,f,fc,,0
29,36,20,f,1,1,2637,5,274,1,y,m,8,y,0194,f,fc,,0
29,37,20,f,1,1,2638,6,1153,1,y,m,0,y,0346,f,fc,,0
29,37,20,f,1,1,2638,6,1153,1,y,m,1,y,i612za-fn.jpg,f,fc,,0
29,37,20,f,1,1,2638,6,1153,1,y,m,2,b,i230ua-mn.jpg,m,fs,,0
29,37,20,f,1,1,2638,6,1153,1,y,m,3,y,0353,f,fc,,0
29,37,20,f,1,1,2638,6,1153,1,y,m,4,y,1199,f,fc,,0
29,37,20,f,1,1,2638,6,1153,1,y,m,5,b,0012,m,fs,,0
29,37,20,f,1,1,2638,6,1153,1,y,m,6,y,0110,m,t,6,1
29,37,20,f,1,1,2638,6,1153,1,y,m,7,b,0919,m,fs,,0
29,37,20,f,1,1,2638,6,1153,1,y,m,8,b,i040qa-mn.jpg,m,fs,,0
29,38,20,f,1,1,2639,3,567,0,y,m,0,y,0414,f,fc,,0
29,38,20,f,1,1,2639,3,567,0,y,m,1,y,0167,m,t,1,1
29,38,20,f,1,1,2639,3,567,0,y,m,2,b,1125,m,fs,,0
29,38,20,f,1,1,2639,3,567,0,y,m,3,y,i076ra-fn.jpg,f,fc,,0
29,38,20,f,1,1,2639,3,567,0,y,m,4,y,1154,f,fc,,0
29,38,20,f,1,1,2639,3,567,0,y,m,5,b,0690,m,fs,,0
29,38,20,f,1,1,2639,3,567,0,y,m,6,y,0818,f,fc,,0
29,38,20,f,1,1,2639,3,567,0,y,m,7,b,0973,m,fs,,0
29,38,20,f,1,1,2639,3,567,0,y,m,8,b,i412xa-mn.jpg,m,fs,,0
29,39,20,f,1,1,2640,5,473,1,y,m,0,b,0535,m,fs,,0
29,39,20,f,1,1,2640,5,473,1,y,m,1,y,0417,f,fc,,0
29,39,20,f,1,1,2640,5,473,1,y,m,2,y,0971,f,fc,,0
29,39,20,f,1,1,2640,5,473,1,y,m,3,b,i015ra-mn.jpg,m,fs,,0
29,39,20,f,1,1,2640,5,473,1,y,m,4,b,i438xa-mn.jpg,m,fs,,0
29,39,20,f,1,1,2640,5,473,1,y,m,5,y,i058ra-mn.jpg,m,t,5,1
29,39,20,f,1,1,2640,5,473,1,y,m,6,y,i432wa-fn.jpg,f,fc,,0
29,39,20,f,1,1,2640,5,473,1,y,m,7,b,0617,m,fs,,0
29,39,20,f,1,1,2640,5,473,1,y,m,8,y,0104,f,fc,,0
29,40,20,f,1,1,2641,0,541,1,y,m,0,y,0899,m,t,0,1
29,40,20,f,1,1,2641,0,541,1,y,m,1,y,0606,f,fc,,0
29,40,20,f,1,1,2641,0,541,1,y,m,2,b,0504,m,fs,,0
29,40,20,f,1,1,2641,0,541,1,y,m,3,b,1064,m,fs,,0
29,40,20,f,1,1,2641,0,541,1,y,m,4,b,0188,m,fs,,0
29,40,20,f,1,1,2641,0,541,1,y,m,5,y,0302,f,fc,,0
29,40,20,f,1,1,2641,0,541,1,y,m,6,b,0133,m,fs,,0
29,40,20,f,1,1,2641,0,541,1,y,m,7,y,i074qa-fn.jpg,f,fc,,0
29,40,20,f,1,1,2641,0,541,1,y,m,8,y,i609za-fg.jpg,f,fc,,0
29,41,20,f,1,1,2642,4,599,1,y,m,0,y,0432,f,fc,,0
29,41,20,f,1,1,2642,4,599,1,y,m,1,b,0905,m,fs,,0
29,41,20,f,1,1,2642,4,599,1,y,m,2,y,0789,f,fc,,0
29,41,20,f,1,1,2642,4,599,1,y,m,3,b,0150,m,fs,,0
29,41,20,f,1,1,2642,4,599,1,y,m,4,y,i068qa-mn.jpg,m,t,4,1
29,41,20,f,1,1,2642,4,599,1,y,m,5,y,i421wa-fn.jpg,f,fc,,0
29,41,20,f,1,1,2642,4,599,1,y,m,6,y,i057ra-fn.jpg,f,fc,,0
29,41,20,f,1,1,2642,4,599,1,y,m,7,b,0930,m,fs,,0
29,41,20,f,1,1,2642,4,599,1,y,m,8,b,0029,m,fs,,0
29,42,20,f,1,1,2643,3,498,0,y,m,0,y,1112,f,fc,,0
29,42,20,f,1,1,2643,3,498,0,y,m,1,y,0974,f,fc,,0
29,42,20,f,1,1,2643,3,498,0,y,m,2,b,0118,m,fs,,0
29,42,20,f,1,1,2643,3,498,0,y,m,3,y,0402,f,fc,,0
29,42,20,f,1,1,2643,3,498,0,y,m,4,b,1142,m,fs,,0
29,42,20,f,1,1,2643,3,498,0,y,m,5,y,i304ua-fg.jpg,f,fc,,0
29,42,20,f,1,1,2643,3,498,0,y,m,6,b,0613,m,fs,,0
29,42,20,f,1,1,2643,3,498,0,y,m,7,y,1140,m,t,7,1
29,42,20,f,1,1,2643,3,498,0,y,m,8,b,i201ua-mg.jpg,m,fs,,0
29,43,20,f,1,1,2644,7,963,0,y,m,0,b,0521,m,fs,,0
29,43,20,f,1,1,2644,7,963,0,y,m,1,y,0313,f,fc,,0
29,43,20,f,1,1,2644,7,963,0,y,m,2,y,0094,m,t,2,1
29,43,20,f,1,1,2644,7,963,0,y,m,3,b,1124,m,fs,,0
29,43,20,f,1,1,2644,7,963,0,y,m,4,y,1052,f,fc,,0
29,43,20,f,1,1,2644,7,963,0,y,m,5,y,0837,f,fc,,0
29,43,20,f,1,1,2644,7,963,0,y,m,6,b,1074,m,fs,,0
29,43,20,f,1,1,2644,7,963,0,y,m,7,y,1021,f,fc,,0
29,43,20,f,1,1,2644,7,963,0,y,m,8,b,i215ta-mg.jpg,m,fs,,0
29,44,20,f,1,1,2645,4,790,1,y,m,0,y,0864,f,fc,,0
29,44,20,f,1,1,2645,4,790,1,y,m,1,b,0115,m,fs,,0
29,44,20,f,1,1,2645,4,790,1,y,m,2,b,1093,m,fs,,0
29,44,20,f,1,1,2645,4,790,1,y,m,3,y,i608za-fn.jpg,f,fc,,0
29,44,20,f,1,1,2645,4,790,1,y,m,4,y,0005,m,t,4,1
29,44,20,f,1,1,2645,4,790,1,y,m,5,b,0095,m,fs,,0
29,44,20,f,1,1,2645,4,790,1,y,m,6,b,0622,m,fs,,0
29,44,20,f,1,1,2645,4,790,1,y,m,7,y,0483,f,fc,,0
29,44,20,f,1,1,2645,4,790,1,y,m,8,y,0324,f,fc,,0
29,45,20,f,1,1,2646,2,778,1,y,m,0,b,0641,m,fs,,0
29,45,20,f,1,1,2646,2,778,1,y,m,1,b,i054ra-mg.jpg,m,fs,,0
29,45,20,f,1,1,2646,2,778,1,y,m,2,y,1144,m,t,2,1
29,45,20,f,1,1,2646,2,778,1,y,m,3,y,0316,f,fc,,0
29,45,20,f,1,1,2646,2,778,1,y,m,4,y,1169,f,fc,,0
29,45,20,f,1,1,2646,2,778,1,y,m,5,y,0098,f,fc,,0
29,45,20,f,1,1,2646,2,778,1,y,m,6,b,0274,m,fs,,0
29,45,20,f,1,1,2646,2,778,1,y,m,7,b,0866,m,fs,,0
29,45,20,f,1,1,2646,2,778,1,y,m,8,y,0190,f,fc,,0
29,46,20,f,1,1,2647,0,537,1,y,m,0,y,0058,m,t,0,1
29,46,20,f,1,1,2647,0,537,1,y,m,1,y,1035,f,fc,,0
29,46,20,f,1,1,2647,0,537,1,y,m,2,b,1098,m,fs,,0
29,46,20,f,1,1,2647,0,537,1,y,m,3,y,0238,f,fc,,0
29,46,20,f,1,1,2647,0,537,1,y,m,4,b,0680,m,fs,,0
29,46,20,f,1,1,2647,0,537,1,y,m,5,y,0292,f,fc,,0
29,46,20,f,1,1,2647,0,537,1,y,m,6,b,0272,m,fs,,0
29,46,20,f,1,1,2647,0,537,1,y,m,7,y,0306,f,fc,,0
29,46,20,f,1,1,2647,0,537,1,y,m,8,b,0256,m,fs,,0
29,47,20,f,1,1,2648,6,329,0,y,m,0,b,1086,m,fs,,0
29,47,20,f,1,1,2648,6,329,0,y,m,1,y,0185,f,fc,,0
29,47,20,f,1,1,2648,6,329,0,y,m,2,b,0156,m,fs,,0
29,47,20,f,1,1,2648,6,329,0,y,m,3,y,0154,f,fc,,0
29,47,20,f,1,1,2648,6,329,0,y,m,4,b,i059qa-mg.jpg,m,fs,,0
29,47,20,f,1,1,2648,6,329,0,y,m,5,y,0024,m,t,5,1
29,47,20,f,1,1,2648,6,329,0,y,m,6,y,1194,f,fc,,0
29,47,20,f,1,1,2648,6,329,0,y,m,7,b,0516,m,fs,,0
29,47,20,f,1,1,2648,6,329,0,y,m,8,y,1132,f,fc,,0
29,48,20,f,1,1,2649,8,540,1,y,m,0,y,i252ta-fn.jpg,f,fc,,0
29,48,20,f,1,1,2649,8,540,1,y,m,1,y,1009,f,fc,,0
29,48,20,f,1,1,2649,8,540,1,y,m,2,y,0262,f,fc,,0
29,48,20,f,1,1,2649,8,540,1,y,m,3,b,0809,m,fs,,0
29,48,20,f,1,1,2649,8,540,1,y,m,4,y,1078,f,fc,,0
29,48,20,f,1,1,2649,8,540,1,y,m,5,b,0977,m,fs,,0
29,48,20,f,1,1,2649,8,540,1,y,m,6,b,0990,m,fs,,0
29,48,20,f,1,1,2649,8,540,1,y,m,7,b,i264ta-mn.jpg,m,fs,,0
29,48,20,f,1,1,2649,8,540,1,y,m,8,y,0838,m,t,8,1
29,49,20,f,1,1,2650,7,2958,1,y,m,0,b,1113,m,fs,,0
29,49,20,f,1,1,2650,7,2958,1,y,m,1,b,0898,m,fs,,0
29,49,20,f,1,1,2650,7,2958,1,y,m,2,b,0868,m,fs,,0
29,49,20,f,1,1,2650,7,2958,1,y,m,3,y,i300ta-fn.jpg,f,fc,,0
29,49,20,f,1,1,2650,7,2958,1,y,m,4,b,0961,m,fs,,0
29,49,20,f,1,1,2650,7,2958,1,y,m,5,y,i249ua-fn.jpg,f,fc,,0
29,49,20,f,1,1,2650,7,2958,1,y,m,6,y,0480,f,fc,,0
29,49,20,f,1,1,2650,7,2958,1,y,m,7,y,0159,m,t,7,1
29,49,20,f,1,1,2650,7,2958,1,y,m,8,y,1084,f,fc,,0
29,50,20,f,1,1,2651,6,139,1,y,m,0,b,i407wa-mn.jpg,m,fs,,0
29,50,20,f,1,1,2651,6,139,1,y,m,1,y,0378,f,fc,,0
29,50,20,f,1,1,2651,6,139,1,y,m,2,y,1137,f,fc,,0
29,50,20,f,1,1,2651,6,139,1,y,m,3,b,0923,m,fs,,0
29,50,20,f,1,1,2651,6,139,1,y,m,4,b,0729,m,fs,,0
29,50,20,f,1,1,2651,6,139,1,y,m,5,b,i255ua-mn.jpg,m,fs,,0
29,50,20,f,1,1,2651,6,139,1,y,m,6,y,i251ta-mn.jpg,m,t,6,1
29,50,20,f,1,1,2651,6,139,1,y,m,7,y,i030qa-fg.jpg,f,fc,,0
29,50,20,f,1,1,2651,6,139,1,y,m,8,y,0031,f,fc,,0
29,51,20,f,1,1,2652,1,365,0,y,m,0,b,0805,m,fs,,0
29,51,20,f,1,1,2652,1,365,0,y,m,1,y,0389,f,fc,,0
29,51,20,f,1,1,2652,1,365,0,y,m,2,y,1102,f,fc,,0
29,51,20,f,1,1,2652,1,365,0,y,m,3,y,0909,m,t,3,1
29,51,20,f,1,1,2652,1,365,0,y,m,4,y,i212ta-fn.jpg,f,fc,,0
29,51,20,f,1,1,2652,1,365,0,y,m,5,b,0746,m,fs,,0
29,51,20,f,1,1,2652,1,365,0,y,m,6,b,i228ua-mg.jpg,m,fs,,0
29,51,20,f,1,1,2652,1,365,0,y,m,7,y,1139,f,fc,,0
29,51,20,f,1,1,2652,1,365,0,y,m,8,b,i002ra-mn.jpg,m,fs,,0
29,52,20,f,1,1,2653,0,721,1,y,m,0,y,i079ra-mn.jpg,m,t,0,1
29,52,20,f,1,1,2653,0,721,1,y,m,1,y,0394,f,fc,,0
29,52,20,f,1,1,2653,0,721,1,y,m,2,y,i441xa-fn.jpg,f,fc,,0
29,52,20,f,1,1,2653,0,721,1,y,m,3,b,0309,m,fs,,0
29,52,20,f,1,1,2653,0,721,1,y,m,4,y,0044,f,fc,,0
29,52,20,f,1,1,2653,0,721,1,y,m,5,b,i622ya-mn.jpg,m,fs,,0
29,52,20,f,1,1,2653,0,721,1,y,m,6,b,1096,m,fs,,0
29,52,20,f,1,1,2653,0,721,1,y,m,7,y,0021,f,fc,,0
29,52,20,f,1,1,2653,0,721,1,y,m,8,b,0157,m,fs,,0
29,53,20,f,1,1,2654,1,375,1,y,m,0,y,1019,f,fc,,0
29,53,20,f,1,1,2654,1,375,1,y,m,1,y,0706,m,t,1,1
29,53,20,f,1,1,2654,1,375,1,y,m,2,y,1167,f,fc,,0
29,53,20,f,1,1,2654,1,375,1,y,m,3,b,0078,m,fs,,0
29,53,20,f,1,1,2654,1,375,1,y,m,4,b,i241ua-mn.jpg,m,fs,,0
29,53,20,f,1,1,2654,1,375,1,y,m,5,y,0212,f,fc,,0
29,53,20,f,1,1,2654,1,375,1,y,m,6,y,0850,f,fc,,0
29,53,20,f,1,1,2654,1,375,1,y,m,7,b,0964,m,fs,,0
29,53,20,f,1,1,2654,1,375,1,y,m,8,b,0979,m,fs,,0
29,54,20,f,1,1,2655,0,382,1,y,m,0,y,0070,m,t,0,1
29,54,20,f,1,1,2655,0,382,1,y,m,1,b,i270ta-mn.jpg,m,fs,,0
29,54,20,f,1,1,2655,0,382,1,y,m,2,y,0569,f,fc,,0
29,54,20,f,1,1,2655,0,382,1,y,m,3,y,1165,f,fc,,0
29,54,20,f,1,1,2655,0,382,1,y,m,4,b,0522,m,fs,,0
29,54,20,f,1,1,2655,0,382,1,y,m,5,y,1079,f,fc,,0
29,54,20,f,1,1,2655,0,382,1,y,m,6,y,i433xa-fn.jpg,f,fc,,0
29,54,20,f,1,1,2655,0,382,1,y,m,7,b,0750,m,fs,,0
29,54,20,f,1,1,2655,0,382,1,y,m,8,b,0345,m,fs,,0
29,55,20,f,1,1,2656,4,230,1,y,m,0,y,0804,f,fc,,0
29,55,20,f,1,1,2656,4,230,1,y,m,1,y,i411xa-fn.jpg,f,fc,,0
29,55,20,f,1,1,2656,4,230,1,y,m,2,b,1081,m,fs,,0
29,55,20,f,1,1,2656,4,230,1,y,m,3,b,0798,m,fs,,0
29,55,20,f,1,1,2656,4,230,1,y,m,4,y,1189,m,t,4,1
29,55,20,f,1,1,2656,4,230,1,y,m,5,b,0468,m,fs,,0
29,55,20,f,1,1,2656,4,230,1,y,m,6,b,0747,m,fs,,0
29,55,20,f,1,1,2656,4,230,1,y,m,7,y,0352,f,fc,,0
29,55,20,f,1,1,2656,4,230,1,y,m,8,y,0196,f,fc,,0
29,56,20,f,1,1,2657,7,666,1,y,m,0,b,1172,m,fs,,0
29,56,20,f,1,1,2657,7,666,1,y,m,1,b,1024,m,fs,,0
29,56,20,f,1,1,2657,7,666,1,y,m,2,y,0466,f,fc,,0
29,56,20,f,1,1,2657,7,666,1,y,m,3,b,0911,m,fs,,0
29,56,20,f,1,1,2657,7,666,1,y,m,4,b,0852,m,fs,,0
29,56,20,f,1,1,2657,7,666,1,y,m,5,y,0500,f,fc,,0
29,56,20,f,1,1,2657,7,666,1,y,m,6,y,0873,f,fc,,0
29,56,20,f,1,1,2657,7,666,1,y,m,7,y,0484,m,t,7,1
29,56,20,f,1,1,2657,7,666,1,y,m,8,y,0102,f,fc,,0
29,57,20,f,1,1,2658,0,594,1,y,m,0,y,0697,m,t,0,1
29,57,20,f,1,1,2658,0,594,1,y,m,1,y,0786,f,fc,,0
29,57,20,f,1,1,2658,0,594,1,y,m,2,b,i307ta-mg.jpg,m,fs,,0
29,57,20,f,1,1,2658,0,594,1,y,m,3,b,1046,m,fs,,0
29,57,20,f,1,1,2658,0,594,1,y,m,4,b,i416xa-mn.jpg,m,fs,,0
29,57,20,f,1,1,2658,0,594,1,y,m,5,y,0327,f,fc,,0
29,57,20,f,1,1,2658,0,594,1,y,m,6,b,0732,m,fs,,0
29,57,20,f,1,1,2658,0,594,1,y,m,7,y,1094,f,fc,,0
29,57,20,f,1,1,2658,0,594,1,y,m,8,y,0053,f,fc,,0
29,58,20,f,1,1,2659,7,440,1,y,m,0,b,i297ta-mn.jpg,m,fs,,0
29,58,20,f,1,1,2659,7,440,1,y,m,1,b,0193,m,fs,,0
29,58,20,f,1,1,2659,7,440,1,y,m,2,b,0871,m,fs,,0
29,58,20,f,1,1,2659,7,440,1,y,m,3,y,0308,f,fc,,0
29,58,20,f,1,1,2659,7,440,1,y,m,4,y,1054,f,fc,,0
29,58,20,f,1,1,2659,7,440,1,y,m,5,y,0107,f,fc,,0
29,58,20,f,1,1,2659,7,440,1,y,m,6,y,1072,f,fc,,0
29,58,20,f,1,1,2659,7,440,1,y,m,7,y,0795,m,t,7,1
29,58,20,f,1,1,2659,7,440,1,y,m,8,b,1092,m,fs,,0
29,59,20,f,1,1,2660,5,808,1,y,m,0,y,0277,f,fc,,0
29,59,20,f,1,1,2660,5,808,1,y,m,1,b,0908,m,fs,,0
29,59,20,f,1,1,2660,5,808,1,y,m,2,b,0587,m,fs,,0
29,59,20,f,1,1,2660,5,808,1,y,m,3,y,i605ya-fn.jpg,f,fc,,0
29,59,20,f,1,1,2660,5,808,1,y,m,4,b,0844,m,fs,,0
29,59,20,f,1,1,2660,5,808,1,y,m,5,y,0976,m,t,5,1
29,59,20,f,1,1,2660,5,808,1,y,m,6,y,i424xa-fn.jpg,f,fc,,0
29,59,20,f,1,1,2660,5,808,1,y,m,7,y,i218ta-fn.jpg,f,fc,,0
29,59,20,f,1,1,2660,5,808,1,y,m,8,b,0892,m,fs,,0
29,60,20,f,1,1,2661,0,371,1,y,m,0,y,0646,m,t,0,1
29,60,20,f,1,1,2661,0,371,1,y,m,1,b,0512,m,fs,,0
29,60,20,f,1,1,2661,0,371,1,y,m,2,y,0068,f,fc,,0
29,60,20,f,1,1,2661,0,371,1,y,m,3,y,0970,f,fc,,0
29,60,20,f,1,1,2661,0,371,1,y,m,4,b,i274ta-mn.jpg,m,fs,,0
29,60,20,f,1,1,2661,0,371,1,y,m,5,b,0765,m,fs,,0
29,60,20,f,1,1,2661,0,371,1,y,m,6,y,0395,f,fc,,0
29,60,20,f,1,1,2661,0,371,1,y,m,7,b,0064,m,fs,,0
29,60,20,f,1,1,2661,0,371,1,y,m,8,y,0041,f,fc,,0
29,61,20,f,1,1,2662,7,518,1,y,m,0,b,0131,m,fs,,0
29,61,20,f,1,1,2662,7,518,1,y,m,1,y,i303ua-fg.jpg,f,fc,,0
29,61,20,f,1,1,2662,7,518,1,y,m,2,b,0900,m,fs,,0
29,61,20,f,1,1,2662,7,518,1,y,m,3,b,0088,m,fs,,0
29,61,20,f,1,1,2662,7,518,1,y,m,4,b,1149,m,fs,,0
29,61,20,f,1,1,2662,7,518,1,y,m,5,y,i621ya-fn.jpg,f,fc,,0
29,61,20,f,1,1,2662,7,518,1,y,m,6,y,0703,f,fc,,0
29,61,20,f,1,1,2662,7,518,1,y,m,7,y,i017qa-mg.jpg,m,t,7,1
29,61,20,f,1,1,2662,7,518,1,y,m,8,y,1017,f,fc,,0
29,62,20,f,1,1,2663,5,475,1,y,m,0,y,0441,f,fc,,0
29,62,20,f,1,1,2663,5,475,1,y,m,1,y,0661,f,fc,,0
29,62,20,f,1,1,2663,5,475,1,y,m,2,b,0869,m,fs,,0
29,62,20,f,1,1,2663,5,475,1,y,m,3,y,1080,f,fc,,0
29,62,20,f,1,1,2663,5,475,1,y,m,4,b,1141,m,fs,,0
29,62,20,f,1,1,2663,5,475,1,y,m,5,y,0039,m,t,5,1
29,62,20,f,1,1,2663,5,475,1,y,m,6,b,0975,m,fs,,0
29,62,20,f,1,1,2663,5,475,1,y,m,7,b,1203,m,fs,,0
29,62,20,f,1,1,2663,5,475,1,y,m,8,y,0263,f,fc,,0
29,63,20,f,1,1,2664,2,241,1,y,m,0,y,0266,f,fc,,0
